nome,data_nascimento,altura,posicao,id_time
Rafael Otávio,2004-09-12,1.88,zagueiro,4
Eduardo Paulo,1983-08-21,1.81,goleiro,5
Henrique Diego,1964-05-28,2.0,meio-campista,17
Carlos Nathan,1993-12-13,1.82,lateral-esquerdo,10
Lucas Eduardo,2011-07-24,1.78,zagueiro,5
Igor Bruno,2014-02-01,1.9,goleiro,11
Samuel Marcelo,1977-01-22,1.55,meio-campista,4
Otávio Henrique,1994-06-20,1.93,lateral-direito,16
Marcelo Henrique,1963-12-14,2.03,atacante,19
Otávio Marcelo,1958-11-08,1.69,lateral-esquerdo,4
Felipe Victor,2008-03-28,1.95,meio-campista,2
Lucas Victor,1995-12-25,1.58,volante,2
Willian Henrique,1957-06-03,1.76,zagueiro,1
Lucas Marcelo,1971-02-09,1.94,meio-campista,19
Diego Rafael,1992-01-18,1.63,lateral-direito,9
Victor Carlos,2016-01-09,2.06,volante,5
Eduardo Willian,2003-11-15,1.83,volante,18
Bruno Bruno,1969-09-10,1.61,meio-campista,11
Thiago Igor,1994-08-19,1.86,zagueiro,6
Carlos Rafael,2018-09-02,1.92,lateral-esquerdo,1
Igor João,1996-06-26,1.65,lateral-esquerdo,5
Bruno Thiago,1997-06-14,1.67,meio-campista,11
Victor Rafael,1971-10-15,1.64,lateral-direito,11
Samuel Samuel,2015-08-22,1.72,volante,9
Otávio Eduardo,2001-04-11,2.01,meio-campista,4
Paulo André,1960-06-04,1.51,meio-campista,20
André Felipe,1954-04-19,2.07,lateral-direito,11
Otávio João,1990-08-08,1.94,atacante,6
Bruno Gustavo,2005-03-27,1.69,volante,13
Thiago Victor,1980-10-14,1.77,zagueiro,7
Lucas Otávio,1987-04-16,2.07,lateral-direito,12
Otávio Lucas,1995-09-19,1.71,lateral-esquerdo,5
André Thiago,1988-10-19,1.52,atacante,20
João Samuel,1958-06-15,2.05,volante,16
Igor Samuel,1959-06-22,1.96,meio-campista,17
Lucas João,2015-07-20,1.77,lateral-esquerdo,19
Felipe Felipe,1962-05-18,2.07,atacante,3
Willian Eduardo,1998-04-13,1.75,atacante,15
Otávio Eduardo,1998-09-07,1.69,lateral-esquerdo,9
Paulo Willian,1999-11-11,1.73,goleiro,12
Marcelo Igor,1994-04-23,1.53,atacante,17
Lucas Otávio,1992-08-10,1.79,lateral-esquerdo,20
Diego Samuel,2004-04-22,1.86,zagueiro,6
Igor Gustavo,1964-09-26,1.51,atacante,14
Nathan Lucas,1960-05-12,1.78,meio-campista,4
Bruno Henrique,1950-06-26,1.61,meio-campista,4
Diego Gustavo,2004-01-19,1.51,volante,16
Henrique Thiago,1992-04-25,2.07,atacante,9
Gustavo Lucas,1964-02-04,1.91,goleiro,19
Victor Diego,2015-06-08,1.97,meio-campista,5
Felipe Henrique,1981-12-19,1.58,zagueiro,3
Paulo Igor,1967-07-03,1.94,atacante,4
Felipe Felipe,1977-09-06,1.58,meio-campista,20
Willian Rafael,1953-10-01,1.9,zagueiro,2
Carlos Nathan,1983-06-05,1.72,lateral-direito,19
Diego Carlos,1977-05-12,1.95,lateral-direito,12
João Paulo,1958-04-19,1.84,atacante,2
Rafael João,1985-02-18,1.88,lateral-direito,10
Otávio Carlos,1972-03-10,1.65,lateral-esquerdo,14
Rafael Marcelo,1997-12-09,1.9,goleiro,8
Thiago Rafael,2000-03-20,1.77,goleiro,11
Nathan Otávio,2001-07-18,1.59,meio-campista,7
Eduardo Willian,1998-03-03,1.73,meio-campista,9
Carlos Carlos,1993-04-05,2.04,volante,5
João Rafael,2019-11-02,1.62,meio-campista,10
Carlos Gustavo,1993-10-14,1.88,lateral-direito,9
Carlos Marcelo,1971-03-01,1.53,zagueiro,4
Eduardo Willian,2020-02-21,1.83,meio-campista,18
Bruno Henrique,2001-06-04,1.5,lateral-direito,15
João Rafael,2011-01-02,1.65,zagueiro,7
Gustavo Eduardo,1975-12-10,1.74,goleiro,2
Diego Victor,2008-02-08,1.55,goleiro,12
Henrique Nathan,1967-03-19,1.85,zagueiro,15
Otávio Willian,2018-01-21,1.66,volante,12
Otávio Otávio,1968-06-09,1.7,volante,2
Felipe Lucas,1987-07-09,2.07,atacante,9
Thiago Bruno,2014-03-09,1.71,lateral-direito,4
Thiago Rafael,1960-01-09,2.05,zagueiro,9
Nathan Victor,1985-05-15,2.01,lateral-esquerdo,13
Felipe Thiago,1983-02-05,1.51,lateral-esquerdo,12
Henrique Samuel,2004-08-12,2.0,lateral-esquerdo,19
Felipe Igor,2017-02-07,2.05,zagueiro,17
Thiago Thiago,1963-04-26,1.88,zagueiro,10
João Bruno,2007-10-27,1.62,lateral-esquerdo,1
Rafael Bruno,1951-10-20,1.8,volante,8
Thiago Victor,1972-02-28,1.73,lateral-direito,13
Rafael Felipe,1981-09-24,1.65,lateral-direito,2
Victor Otávio,1958-08-01,1.62,goleiro,3
Henrique João,1972-04-11,1.64,lateral-direito,18
Felipe Samuel,1970-04-02,1.62,atacante,7
Felipe Bruno,1998-06-22,2.02,volante,8
Eduardo Victor,2013-09-01,1.9,zagueiro,19
André Bruno,1956-11-02,1.58,atacante,16
André Eduardo,1961-05-05,1.91,volante,11
Thiago Diego,1950-06-12,1.78,atacante,17
Bruno Marcelo,1987-04-21,1.52,volante,15
Diego Samuel,1960-08-12,1.8,goleiro,17
Igor Henrique,1952-06-21,1.91,zagueiro,2
Bruno Lucas,2005-11-04,1.51,goleiro,9
Otávio Felipe,1992-01-03,1.89,lateral-esquerdo,3
Victor Felipe,1976-03-20,1.81,goleiro,17
Felipe André,1994-08-24,1.7,goleiro,16
Henrique João,1976-06-27,2.0,lateral-direito,15
Nathan Marcelo,1961-05-12,1.83,atacante,17
Eduardo Felipe,2007-02-14,1.64,atacante,15
Eduardo Carlos,1960-05-08,2.05,lateral-esquerdo,2
Thiago Henrique,2018-11-27,1.72,atacante,19
Thiago Gustavo,2018-01-16,1.98,zagueiro,9
Thiago Bruno,1994-03-22,1.93,goleiro,18
Willian Samuel,2012-04-10,2.06,goleiro,20
Bruno Samuel,1964-05-26,1.81,meio-campista,20
Diego Henrique,1957-06-10,1.69,lateral-direito,3
André Henrique,1974-04-04,1.76,atacante,16
André Felipe,1995-11-05,1.77,atacante,3
Otávio Diego,1950-11-09,1.51,lateral-esquerdo,16
Rafael João,1951-01-14,1.65,atacante,5
Diego Otávio,2007-12-23,2.04,goleiro,7
Samuel Felipe,1974-03-25,1.95,volante,1
Willian Paulo,2010-11-18,1.84,goleiro,3
Carlos Thiago,1993-04-12,1.86,lateral-esquerdo,5
Igor Willian,1989-05-20,1.85,meio-campista,13
Felipe Otávio,1983-03-05,1.67,lateral-direito,11
Henrique Eduardo,2016-07-24,1.83,volante,2
Paulo Paulo,2010-06-19,1.82,goleiro,3
Igor Willian,1978-06-23,1.91,atacante,15
Bruno Marcelo,1955-11-16,1.94,zagueiro,20
Willian Carlos,1980-04-08,1.75,zagueiro,9
Lucas Marcelo,1972-10-07,1.96,zagueiro,2
Nathan Felipe,1957-07-10,1.67,atacante,12
Rafael Thiago,2005-05-12,1.63,lateral-esquerdo,4
André Igor,1963-09-19,1.77,volante,15
Victor Marcelo,1959-05-17,2.09,volante,18
Lucas Igor,1984-09-10,1.88,zagueiro,6
Bruno Victor,1956-03-02,2.05,atacante,4
Eduardo Willian,1964-02-16,1.83,meio-campista,20
Marcelo Paulo,1982-08-26,1.55,lateral-direito,10
Eduardo Diego,1998-07-16,2.05,goleiro,20
Willian Igor,2018-12-17,1.98,lateral-direito,16
Felipe Henrique,1957-06-03,1.63,zagueiro,11
Bruno Felipe,1954-05-23,1.67,atacante,18
Samuel João,1986-02-09,1.7,volante,20
Carlos Diego,1950-01-10,1.91,lateral-direito,11
Samuel Igor,1999-03-23,1.66,atacante,7
Samuel Marcelo,1995-04-23,2.04,lateral-direito,18
Felipe Nathan,1982-06-17,1.52,atacante,12
Bruno Eduardo,1998-06-03,1.54,zagueiro,13
Felipe Otávio,2018-12-03,1.97,zagueiro,6
Nathan Diego,1964-10-03,1.99,volante,5
Paulo Carlos,1989-06-25,1.89,zagueiro,18
Lucas João,1984-05-07,1.67,lateral-esquerdo,9
Nathan Willian,1956-05-20,1.53,lateral-direito,3
Lucas Lucas,1993-02-09,1.57,lateral-direito,16
Lucas Willian,1998-12-14,2.07,atacante,7
André Willian,1978-02-09,1.73,meio-campista,20
João Igor,2017-04-06,2.05,meio-campista,5
Diego Carlos,2004-12-21,1.59,lateral-direito,6
João Carlos,1969-11-25,1.75,atacante,20
Nathan Nathan,1999-09-23,1.73,zagueiro,12
Thiago Gustavo,2018-01-11,2.1,zagueiro,4
João Otávio,1961-02-10,1.82,meio-campista,16
João Diego,1979-08-19,2.0,goleiro,12
Marcelo Paulo,1950-06-27,1.66,lateral-esquerdo,4
Henrique Lucas,1967-03-13,1.68,volante,4
Bruno Diego,2009-03-04,2.01,lateral-direito,4
Carlos Carlos,1996-06-24,1.81,lateral-esquerdo,3
Diego Thiago,1957-02-07,1.98,lateral-esquerdo,4
Rafael Bruno,1963-06-26,2.02,meio-campista,12
Thiago Willian,1987-05-04,1.96,volante,9
Samuel André,2002-01-24,2.04,goleiro,16
Rafael Felipe,1968-12-23,1.95,volante,16
João Gustavo,1974-05-25,1.62,lateral-esquerdo,2
Victor Otávio,2006-09-20,1.73,zagueiro,13
Carlos Thiago,1991-01-14,1.58,volante,11
Eduardo Diego,1986-03-08,1.82,meio-campista,9
André Victor,2000-11-26,1.57,lateral-esquerdo,20
Lucas Eduardo,1981-06-04,1.6,meio-campista,14
João Nathan,1986-12-26,2.08,lateral-esquerdo,6
João Victor,1961-06-19,1.87,goleiro,1
Eduardo Bruno,2013-04-10,1.91,lateral-esquerdo,6
Bruno Samuel,1969-11-15,1.65,zagueiro,5
Nathan Lucas,1959-11-21,1.81,volante,17
André Rafael,1988-12-23,1.67,volante,11
Carlos Carlos,1964-06-20,1.57,goleiro,20
Diego Nathan,2016-03-18,1.9,volante,5
Paulo Samuel,1960-01-12,1.99,meio-campista,3
João Lucas,2014-12-08,2.01,zagueiro,13
Marcelo Diego,1988-09-12,1.75,lateral-esquerdo,12
Thiago Henrique,2011-08-20,1.96,zagueiro,8
Carlos Marcelo,1968-12-04,1.68,lateral-direito,15
Eduardo Victor,1960-12-15,1.62,meio-campista,2
Samuel Lucas,1992-07-21,1.99,atacante,19
Bruno André,1987-04-21,2.01,goleiro,14
Thiago Igor,1956-10-09,2.01,lateral-esquerdo,17
Bruno Igor,2000-10-20,1.86,zagueiro,4
Bruno Otávio,1975-08-18,1.94,lateral-direito,9
Rafael Nathan,1980-07-04,1.9,goleiro,10
Willian Paulo,1981-08-12,1.55,lateral-direito,5
Victor João,1981-10-23,2.08,atacante,17
Felipe Marcelo,1956-08-03,1.76,volante,18
André André,1982-01-26,1.9,atacante,7
Willian Victor,1969-03-18,1.52,volante,15
Victor Victor,2002-10-04,2.06,goleiro,1
Paulo Bruno,1962-12-03,1.87,lateral-esquerdo,19
Otávio Marcelo,1991-04-02,2.06,zagueiro,3
Diego Carlos,2017-10-16,1.78,lateral-esquerdo,19
André Igor,1976-09-16,1.67,lateral-direito,11
Carlos Lucas,2007-10-05,1.87,lateral-direito,9
Henrique Paulo,1983-11-09,1.9,atacante,4
Thiago Felipe,1987-01-21,1.76,volante,10
André Eduardo,1960-07-21,1.84,lateral-direito,4
André Henrique,1973-11-14,1.78,goleiro,6
Samuel Thiago,1986-10-09,1.54,atacante,16
Igor Thiago,1956-11-04,1.61,volante,18
Marcelo Paulo,1964-12-19,1.95,meio-campista,18
Victor Samuel,1995-11-28,2.0,goleiro,5
Samuel Rafael,1995-05-17,1.54,lateral-esquerdo,13
João Nathan,1987-10-07,1.73,lateral-esquerdo,16
Igor Thiago,1985-02-14,1.55,atacante,17
Carlos Gustavo,1992-02-06,2.07,volante,5
Samuel Samuel,2004-06-25,1.84,lateral-esquerdo,3
Victor Rafael,1994-06-19,1.84,meio-campista,1
Diego Paulo,1995-04-14,2.03,zagueiro,19
Gustavo Lucas,2008-02-03,1.85,volante,10
Nathan Gustavo,2009-05-18,1.78,lateral-esquerdo,15
Igor Felipe,1998-12-23,1.88,meio-campista,3
Marcelo Rafael,2008-09-21,1.94,zagueiro,13
Paulo Bruno,1971-03-15,1.57,zagueiro,13
Carlos Victor,2013-04-17,2.01,volante,12
Igor Diego,1966-09-17,1.97,goleiro,1
Willian Nathan,2000-03-12,1.98,meio-campista,3
Carlos Eduardo,2002-12-13,1.64,lateral-esquerdo,2
Felipe Bruno,2020-08-17,1.53,lateral-direito,10
Eduardo Paulo,2008-12-23,1.52,volante,11
Felipe Eduardo,2009-05-23,2.08,meio-campista,12
Marcelo Paulo,1966-01-16,1.68,atacante,1
André Eduardo,1974-08-22,1.52,lateral-direito,4
Nathan Otávio,1990-08-23,2.1,lateral-direito,6
Carlos Igor,2009-12-23,1.84,volante,18
André João,2020-04-27,1.5,zagueiro,10
Carlos Felipe,1957-02-05,1.9,volante,12
Thiago Diego,1972-11-25,1.55,atacante,18
Samuel Marcelo,2005-05-19,1.88,lateral-direito,9
Thiago Eduardo,2003-03-23,1.68,meio-campista,2
Lucas Carlos,2002-10-05,1.67,goleiro,9
Willian Eduardo,2012-12-03,1.54,volante,3
André Diego,1950-10-20,1.59,atacante,15
Samuel Marcelo,1997-03-09,1.9,lateral-esquerdo,1
Victor Willian,1999-02-12,2.06,lateral-direito,11
Marcelo Samuel,1979-05-24,1.77,goleiro,20
Samuel Carlos,1970-08-27,1.68,volante,5
Nathan Otávio,1961-07-13,2.01,zagueiro,19
Victor Igor,2012-02-24,1.74,meio-campista,13
Henrique Thiago,1965-02-25,2.02,lateral-esquerdo,13
João Eduardo,1995-08-16,2.06,goleiro,20
Lucas Felipe,1964-06-15,2.06,zagueiro,8
Paulo Victor,2020-04-19,2.01,lateral-direito,10
Thiago Willian,2002-03-13,1.74,lateral-esquerdo,9
Felipe Samuel,1972-03-05,1.63,lateral-esquerdo,10
Diego Samuel,1993-05-20,1.91,atacante,19
Felipe Henrique,1996-02-01,2.04,goleiro,12
Nathan Victor,1991-02-08,2.07,zagueiro,1
Rafael Otávio,1995-09-24,1.97,zagueiro,6
Thiago Rafael,1992-09-21,1.61,lateral-esquerdo,12
Felipe Diego,1954-12-15,2.1,zagueiro,4
Igor Willian,1959-05-17,2.02,lateral-direito,12
Henrique Paulo,1953-07-06,1.87,lateral-esquerdo,19
Samuel Thiago,2002-06-04,1.53,lateral-direito,14
Nathan Diego,2005-11-03,1.71,goleiro,2
Eduardo Lucas,2001-02-02,2.07,atacante,16
André Willian,1985-06-18,1.76,goleiro,19
Bruno Paulo,2019-01-19,1.8,atacante,14
Nathan Thiago,1956-04-09,2.03,meio-campista,2
Henrique Nathan,1951-10-21,1.58,meio-campista,10
Carlos João,2012-11-24,1.73,volante,2
Rafael Nathan,2002-04-05,2.06,meio-campista,12
Lucas Victor,1989-09-01,1.56,volante,13
Bruno Victor,1984-01-20,2.03,volante,18
Rafael Thiago,1960-10-26,1.5,lateral-esquerdo,16
Marcelo Eduardo,1989-09-05,1.66,lateral-direito,9
Lucas André,2010-04-16,1.58,lateral-direito,16
Samuel Igor,1995-06-07,1.55,volante,7
Felipe Eduardo,1969-06-15,2.08,meio-campista,16
Lucas Willian,1979-07-14,1.7,meio-campista,6
Felipe Victor,2011-09-09,1.8,atacante,10
Lucas Samuel,1984-04-11,1.66,goleiro,11
Bruno Carlos,2006-10-22,1.54,zagueiro,2
Bruno Lucas,1985-07-16,1.84,volante,12
Rafael Felipe,2005-08-11,1.54,atacante,6
Rafael João,1993-08-05,1.98,volante,5
Felipe Rafael,1968-12-05,1.7,zagueiro,11
Felipe Lucas,1975-02-12,1.94,zagueiro,6
Thiago Rafael,2011-06-26,1.58,goleiro,8
Diego Otávio,1964-03-22,1.58,lateral-direito,1
Lucas Victor,1990-12-12,1.75,lateral-direito,6
Victor Gustavo,1953-07-13,1.59,volante,3
Eduardo João,1963-02-12,1.99,atacante,8
Bruno Diego,2018-08-01,1.57,meio-campista,14
Felipe Marcelo,1983-12-11,2.07,goleiro,19
André Thiago,1963-05-22,2.0,goleiro,5
Thiago Nathan,1983-02-15,2.02,goleiro,10
Eduardo Marcelo,1977-05-02,2.07,zagueiro,14
João João,1960-10-20,1.52,meio-campista,7
Thiago Thiago,1976-02-05,1.78,goleiro,6
Otávio João,1975-05-17,1.88,goleiro,16
Willian Lucas,1958-11-28,1.7,lateral-esquerdo,12
Marcelo João,1972-09-16,1.84,atacante,3
Lucas Gustavo,2016-07-28,1.97,lateral-direito,13
Eduardo Carlos,2006-02-25,1.96,zagueiro,2
Henrique Nathan,2017-10-17,1.53,lateral-esquerdo,10
Thiago Felipe,1972-08-21,2.08,meio-campista,17
Nathan Igor,2008-07-25,1.81,lateral-esquerdo,13
Gustavo Rafael,1987-09-16,1.99,zagueiro,11
Marcelo Gustavo,1959-09-14,1.56,lateral-esquerdo,20
João Willian,1970-03-28,2.01,zagueiro,11
Marcelo Thiago,1991-04-19,1.66,meio-campista,10
Marcelo Paulo,1974-02-21,1.71,atacante,8
Victor Carlos,1967-01-10,1.61,volante,5
Eduardo Gustavo,2006-03-02,1.62,lateral-direito,18
Bruno Bruno,2005-09-02,2.1,lateral-direito,7
Samuel Felipe,1991-12-21,1.98,lateral-direito,18
Paulo Victor,1980-09-15,1.77,volante,9
Bruno Otávio,1981-07-28,1.53,goleiro,3
Felipe Eduardo,1975-07-12,1.75,atacante,4
Rafael Igor,2001-01-27,1.52,atacante,18
Felipe João,2016-07-03,1.77,lateral-direito,7
Felipe Victor,2007-12-02,2.06,volante,4
Samuel Victor,2004-02-26,1.83,meio-campista,12
Victor Samuel,1996-07-21,1.69,lateral-direito,6
Bruno Felipe,1958-04-24,2.03,zagueiro,16
Diego Carlos,1958-09-13,1.84,goleiro,7
Diego Gustavo,2014-03-08,1.94,atacante,17
Gustavo Nathan,1997-07-05,1.99,meio-campista,3
Paulo Gustavo,1969-09-02,1.93,lateral-esquerdo,19
Victor Lucas,2002-03-09,1.77,lateral-direito,3
Rafael Thiago,1991-05-05,1.92,lateral-direito,5
Gustavo Willian,1972-05-21,2.03,goleiro,20
João Henrique,1971-05-15,2.02,lateral-esquerdo,2
Thiago Thiago,1992-02-25,1.84,zagueiro,4
Igor Eduardo,1989-09-09,1.93,meio-campista,18
Diego Thiago,1966-08-09,1.59,lateral-esquerdo,20
Carlos Nathan,1960-05-06,1.7,atacante,5
Nathan Lucas,1967-03-12,1.59,zagueiro,15
Bruno João,1970-02-15,1.83,goleiro,9
Henrique Samuel,1960-03-28,1.74,meio-campista,14
Diego Bruno,2014-03-04,1.8,meio-campista,8
Eduardo Marcelo,1986-03-14,1.9,atacante,3
Eduardo André,2019-09-27,1.71,meio-campista,20
Felipe Samuel,1952-09-11,1.87,zagueiro,3
Igor André,1985-01-11,1.96,atacante,13
Thiago Lucas,1983-07-22,1.7,meio-campista,7
Samuel Thiago,2010-12-15,1.75,zagueiro,1
Paulo Diego,1965-04-17,1.99,atacante,6
Victor Eduardo,1965-04-09,2.02,lateral-esquerdo,6
Diego Diego,2011-11-25,1.87,goleiro,19
Lucas Henrique,2000-09-26,1.83,atacante,12
Otávio Igor,1978-03-11,1.99,atacante,13
Rafael Otávio,1952-06-26,1.72,meio-campista,2
Victor Otávio,1984-09-27,1.88,meio-campista,19
Felipe Eduardo,2009-03-07,1.5,atacante,4
Rafael André,1999-12-02,1.85,goleiro,5
Thiago Willian,1973-05-27,1.86,zagueiro,8
Lucas João,1959-08-12,1.9,zagueiro,6
Nathan Felipe,2018-07-14,1.56,meio-campista,4
Henrique Felipe,1969-07-22,2.08,goleiro,9
Paulo Marcelo,2000-05-27,1.96,atacante,15
Nathan André,2015-11-12,2.09,zagueiro,11
Felipe João,1971-01-17,1.64,zagueiro,10
Felipe Willian,1952-07-22,1.91,lateral-direito,8
Willian Gustavo,1953-02-01,1.7,lateral-direito,9
Thiago Paulo,2019-12-07,2.09,atacante,17
Gustavo Igor,2019-04-10,1.52,goleiro,13
Marcelo Rafael,2015-09-05,1.7,lateral-direito,7
Gustavo Victor,2017-05-06,1.9,meio-campista,2
Igor Nathan,1969-03-18,1.8,meio-campista,7
Diego Otávio,1954-07-27,1.86,lateral-direito,14
Lucas Marcelo,1964-10-23,1.75,meio-campista,10
Diego Otávio,2012-05-01,1.6,meio-campista,19
Rafael Carlos,2013-01-16,1.98,lateral-direito,1
Nathan Carlos,2017-10-02,1.67,zagueiro,2
Rafael Felipe,1963-06-09,2.06,lateral-direito,18
Nathan Nathan,1965-10-17,1.54,goleiro,12
Marcelo Felipe,1951-04-03,1.86,lateral-esquerdo,15
Rafael Bruno,1982-09-22,1.9,volante,20
Willian Samuel,1990-05-14,1.9,goleiro,9
Felipe Felipe,2014-08-12,1.57,zagueiro,18
Nathan Lucas,1952-11-02,2.0,meio-campista,2
Victor Igor,1959-02-03,1.62,meio-campista,1
Rafael Igor,2010-06-21,1.78,lateral-esquerdo,14
Marcelo Eduardo,1984-01-10,1.51,zagueiro,18
Gustavo Igor,2003-05-15,2.02,volante,7
Gustavo Samuel,2017-08-22,1.71,volante,16
Nathan Carlos,1978-08-19,2.02,lateral-esquerdo,9
Lucas Thiago,1962-12-08,1.65,atacante,12
Igor Carlos,1978-11-08,1.5,lateral-esquerdo,4
Otávio Henrique,1953-12-26,1.84,lateral-direito,15
Willian Eduardo,2009-01-20,1.67,lateral-direito,20
Samuel Igor,1982-12-18,1.64,meio-campista,3
Willian Willian,1973-04-19,1.8,atacante,4
Bruno Carlos,1985-07-14,1.75,meio-campista,19
Henrique Eduardo,1962-06-19,1.57,goleiro,16
João João,1989-06-19,2.03,zagueiro,9
Rafael Eduardo,1992-04-19,1.51,atacante,5
Carlos Carlos,2005-10-14,1.73,meio-campista,12
Bruno Eduardo,2006-02-22,1.98,atacante,1
Nathan Diego,2011-10-08,1.7,lateral-direito,13
Otávio Rafael,2008-04-13,1.56,goleiro,9
Henrique Lucas,1971-10-28,1.92,atacante,14
Samuel Felipe,1977-10-17,1.54,meio-campista,10
Victor Henrique,2011-04-09,1.83,goleiro,20
Eduardo Thiago,1989-09-22,1.85,zagueiro,6
Otávio Otávio,1957-01-22,2.0,atacante,19
Henrique Eduardo,1960-06-16,1.85,atacante,16
Marcelo Paulo,1998-01-07,1.8,volante,10
Rafael Gustavo,1972-05-22,1.73,atacante,7
Marcelo Eduardo,1971-03-23,2.06,goleiro,12
André Rafael,1974-08-11,1.77,goleiro,17
João Carlos,2014-10-27,1.61,lateral-direito,13
João Diego,1974-10-13,2.09,atacante,16
Henrique Rafael,1969-05-20,1.91,meio-campista,15
Willian Samuel,1959-12-13,1.64,meio-campista,19
Igor Victor,1961-07-20,1.97,meio-campista,19
Willian Paulo,1997-07-17,1.93,lateral-direito,18
Eduardo Igor,2006-01-07,1.89,meio-campista,19
Otávio Gustavo,2002-11-12,1.9,lateral-esquerdo,3
André Paulo,2004-07-17,1.8,atacante,4
Thiago Eduardo,1968-09-24,1.89,meio-campista,12
Diego Bruno,1985-08-28,1.55,atacante,5
Carlos Rafael,1959-11-05,1.69,goleiro,11
Gustavo Bruno,2008-09-18,2.02,meio-campista,7
Thiago Willian,1979-10-07,1.96,lateral-esquerdo,18
Victor Rafael,1976-03-24,1.75,lateral-direito,4
Gustavo Gustavo,2014-03-12,1.8,lateral-direito,6
Victor Marcelo,1990-08-15,2.04,lateral-esquerdo,3
Marcelo João,1961-09-12,2.03,meio-campista,20
Lucas Willian,1962-09-25,1.89,lateral-esquerdo,1
Lucas Felipe,2003-03-24,2.07,meio-campista,19
Diego André,1970-01-12,1.71,zagueiro,14
Paulo Paulo,1961-11-20,2.01,lateral-esquerdo,13
Igor Felipe,1968-12-25,1.52,goleiro,5
João Willian,1952-01-25,1.79,goleiro,18
Bruno Marcelo,1961-02-09,2.01,zagueiro,17
Diego Lucas,1962-03-03,1.97,meio-campista,14
João Felipe,1992-03-06,1.61,lateral-direito,13
Carlos Marcelo,1983-01-04,2.05,lateral-esquerdo,1
Diego Rafael,2000-09-02,1.75,lateral-esquerdo,12
Thiago Diego,1990-10-21,2.06,zagueiro,8
Diego André,1957-10-10,1.83,goleiro,2
Bruno Rafael,2014-06-21,1.66,volante,11
Victor Henrique,1950-08-08,1.94,lateral-direito,17
Willian Bruno,1980-09-13,1.76,lateral-esquerdo,11
Nathan Willian,2010-03-27,2.03,volante,3
Otávio Thiago,1967-11-24,1.85,lateral-direito,2
Victor Eduardo,2018-12-22,2.03,atacante,8
Rafael Paulo,1981-03-26,1.83,volante,18
Henrique Willian,1965-06-13,1.9,volante,6
Paulo Carlos,2003-08-11,1.92,meio-campista,12
Paulo Otávio,1958-05-22,1.87,lateral-direito,18
Victor Rafael,1951-12-14,1.82,zagueiro,11
Victor Eduardo,1964-02-13,1.9,volante,19
Thiago Paulo,1962-10-21,2.09,zagueiro,3
Rafael Lucas,1953-06-07,2.0,goleiro,11
Rafael Willian,1998-08-09,2.03,zagueiro,14
Rafael Eduardo,1954-01-05,1.95,atacante,16
André Bruno,2011-09-24,2.01,meio-campista,4
Paulo Lucas,1971-10-23,2.04,meio-campista,7
Bruno Thiago,1995-08-05,1.78,lateral-direito,4
Eduardo Rafael,1960-09-27,1.77,atacante,20
Otávio Willian,1988-09-07,1.83,lateral-direito,19
Eduardo Carlos,2000-09-14,1.6,meio-campista,5
Thiago Carlos,1990-11-14,1.59,atacante,20
André Paulo,1986-10-02,1.55,lateral-direito,19
Otávio Paulo,1999-02-05,1.63,volante,6
Gustavo Diego,1970-02-25,1.97,atacante,20
Lucas Eduardo,1953-06-11,2.06,lateral-esquerdo,2
Rafael Rafael,1987-04-01,1.61,lateral-esquerdo,2
Gustavo Rafael,2019-01-06,2.06,meio-campista,17
Bruno Samuel,1968-07-20,1.59,volante,5
Paulo Lucas,2011-09-24,1.97,goleiro,10
Thiago Felipe,1964-11-18,1.76,lateral-direito,2
Felipe André,2014-08-14,1.77,goleiro,10
Felipe Paulo,1995-12-05,1.78,lateral-esquerdo,12
Felipe Gustavo,1961-10-15,2.03,lateral-esquerdo,4
Paulo Willian,2008-09-20,1.53,atacante,12
Eduardo Igor,1964-11-03,1.53,atacante,17
André João,1995-11-05,1.73,lateral-esquerdo,19
Willian Paulo,2006-07-06,1.52,meio-campista,9
Felipe Willian,1995-06-26,1.87,zagueiro,11
Victor Marcelo,2014-12-07,1.61,lateral-esquerdo,19
Thiago Victor,1999-08-20,1.89,atacante,18
Marcelo Lucas,1981-04-22,1.91,atacante,18
André Willian,2002-09-08,1.96,meio-campista,7
André Paulo,1971-01-13,1.52,goleiro,12
Thiago João,1956-11-25,1.93,lateral-esquerdo,8
Felipe Lucas,1969-05-09,1.81,volante,7
Henrique Otávio,2017-07-27,1.58,zagueiro,15
Igor Paulo,1990-04-16,2.02,meio-campista,8
Henrique Marcelo,1978-06-24,1.59,zagueiro,11
Carlos João,1956-10-18,1.5,atacante,2
Eduardo Samuel,1995-04-03,1.58,atacante,2
Victor Henrique,1982-10-13,1.7,goleiro,3
Victor Lucas,1952-10-04,2.01,lateral-direito,15
Rafael Otávio,1969-08-15,1.99,zagueiro,4
Paulo Nathan,2010-04-08,1.71,lateral-esquerdo,5
Henrique Felipe,1965-08-19,1.9,lateral-esquerdo,16
Willian Felipe,2013-12-28,1.54,zagueiro,20
Victor Victor,1995-12-15,1.62,atacante,19
Marcelo Rafael,2017-06-19,1.92,atacante,17
Willian Rafael,1991-01-22,1.96,meio-campista,7
Paulo Rafael,1956-06-07,2.07,goleiro,13
